"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
0,0.642771614899459,0.36065131155608,0.669649198436085,0.339934555409337,0.329369391956646,0.947037900300622,0.873120282063028,0.896205597420499,0.928618406916876,0.911651060861743,6.4442047640275,2.57086478652709,4.48902867309451,1.05815090368901,0.891071127607413,0.944685211871519,1.40537425374607,1.442828274665,1.02210398233417,0.560597088924375,1.56853281825206,5.03523439569441,5.07936016638508,0.788730226704334,0.615332134675332,0.755652996239661,0.692869720041082,0.753257095110948,0.834102913039602,0.94012848081208,4.93572543177054,5.11646258274323,0.85550408255101,0.920957202023261,0.837791002268094,1.64039625531865,0.765399631265464,0.769967692788699,0.717718399214059,0.913302413933806,0.890739861729277,0.898748789482409,0.939793416637712,0.810246552020798,0.970663389673795,0.671568337054701,1.22199408139621,0.728154279393452,0.867229499839792,1.08493075257306,1.80389573550343,1.63045758061621,0.331708233264761,0.716045310619395,0.865816363814575,0.638335152309193,0.786932509827294,1.66988648145945,1.22195805373436,0.720523445972064,1.22543557139892,0.794036471329113,0.701102664986812,0.776915868286735,0.781110526513134,0.595544988678726,0.839950868311915,0.8130654233679,0.410899230786732
0.642771614899459,0,0.287529702279383,0.0310680842683382,0.306072932592508,0.315367779398956,0.599093543040136,0.406624701126175,0.254653694821501,0.287602528310902,0.268938534398216,6.81943733333346,2.71747131749138,4.88873388655082,0.445329506531099,0.522176572640344,0.86229605629657,0.790205452917696,0.850019322615431,0.379412564987836,1.07744893153546,2.12531061036348,5.40478571369976,5.4481936063722,0.188235928677777,0.483835504681768,0.123922336584311,0.0522266962684799,0.117370496413772,0.420577353621005,0.910646193239852,5.31379447779813,5.48536442158816,0.242600721881819,0.936581497445225,0.233740247389306,1.05593077668394,0.127307909901966,0.153537051578273,0.125021247934137,0.562731670033852,0.528246970182554,0.364974255487602,0.552093013261871,0.486109915479325,0.59845056319465,0.0321195213153882,0.583577473299251,0.095095701896156,1.08556175812955,1.41443846753564,1.18413375749234,1.00337398360405,0.3139333183224,0.0912809083099315,0.698402843912653,0.212000805860428,1.20339887338103,2.07291781210822,0.583729514209924,0.0910384712341104,0.587171348726915,0.355892457587632,0.0584634817988424,0.166933567161813,0.224681912767069,0.541326449327128,0.20459286190249,0.199260392480504,0.314350837490883
0.36065131155608,0.287529702279383,0,0.31645963157266,0.0219106882480961,0.0340416186869126,0.739081608597355,0.600946637581332,0.542125024349836,0.569586894065872,0.555466688172084,6.61664491912737,2.59507318020119,4.67409786305566,0.699244653460832,0.668032164114193,0.882846524479889,1.04731003000627,1.0903101459081,0.665781739798813,0.805530683049226,1.85242812994892,5.20240129513468,5.24615037886413,0.45367592029287,0.484034103702248,0.395606467278986,0.339241519507287,0.402723366708678,0.583738444147977,0.908781777021342,5.10800994308905,5.28335020945891,0.517413152518187,0.914961782267693,0.503112287719435,1.29124596146051,0.406254296739143,0.4279762644463,0.381167526581063,0.701449416276548,0.670930036503722,0.597357462095269,0.645180178169344,0.602226462183395,0.751811787589486,0.318134904756183,0.861653029561212,0.378454460413579,0.904478031603949,1.27395480730145,1.44555979249606,1.27058445553832,0.0300741642444364,0.368999844815971,0.668336032698314,0.350074480138678,1.02034536576198,1.91054116847863,0.8615870495282,0.371990167562377,0.865067557310626,0.527782659059999,0.345857697404219,0.437681083274243,0.462729737305659,0.509034583489678,0.490505445131415,0.47349254219197,0.208389967124812
0.669649198436085,0.0310680842683382,0.31645963157266,0,0.334542730471592,0.343515110594216,0.579523061055018,0.382821412486654,0.226665140686989,0.263961216233312,0.242339668801134,6.84821819857731,2.7414381373225,4.91823475960616,0.429754242816695,0.502708041715732,0.853662347937179,0.772079507625686,0.835277580718206,0.352647889603515,1.10834259325528,2.15624595423434,5.43361013187141,5.47699654115906,0.158174983308699,0.481974757506829,0.110300485627266,0.0232472228076349,0.08686519605555,0.40040170877968,0.904116815088725,5.34281123660647,5.51416369278225,0.211573792480526,0.93202167472809,0.203021557452806,1.04159260766125,0.108909980378057,0.122752398455007,0.098263689947253,0.543644094800415,0.509075018560231,0.337149829581432,0.562084532391291,0.470617845416661,0.577417516430111,0.00237922894283148,0.560295487896517,0.0640852867407552,1.1143559615459,1.42116940497118,1.16431985959837,0.982436526334549,0.342294008167823,0.0606892372415753,0.718920665290607,0.20341863866704,1.21562698278305,2.0812399531777,0.560522959795447,0.0600188828803198,0.563942698045101,0.335781091192619,0.0337576954289467,0.136437695903642,0.197994857855474,0.54193373319737,0.174469115403882,0.168322383051165,0.329757315571266
0.339934555409337,0.306072932592508,0.0219106882480961,0.334542730471592,0,0.0122592937132005,0.741717300581753,0.608905260644001,0.560719718398028,0.589460296256632,0.574545295561164,6.61248816490644,2.59926805853162,4.66882972873295,0.720729133596758,0.671611114657793,0.875634053682039,1.06886260522988,1.11215760105094,0.68494665250891,0.79328061772897,1.83932560762179,5.19842028357791,5.24220103484271,0.468781047139234,0.478441668616115,0.415861600892601,0.357478095254183,0.420401559022213,0.589385328563474,0.899856501723449,5.10367271006232,5.27939989165276,0.533164418629799,0.904627486804893,0.518308437520622,1.31314266122745,0.426116250739826,0.444130026240489,0.396241441022882,0.704227622599447,0.67423788450937,0.608521287436264,0.665077545955021,0.60406041628709,0.755440099963237,0.336280658593759,0.882108912301727,0.395910867431081,0.9051280873262,1.25560199937808,1.46706050908402,1.29183947065892,0.00829827272518055,0.385903764041292,0.682480865625199,0.357956185438995,1.00022014780702,1.89081462863754,0.882061823133982,0.389195254864104,0.885540484426428,0.534691465848783,0.364505783464686,0.453401979773148,0.475458495286155,0.500601296473432,0.508118882583924,0.489368975309549,0.201879374083193
0.329369391956646,0.315367779398956,0.0340416186869126,0.343515110594216,0.0122592937132005,0,0.741259219179286,0.611550655334638,0.569931603367291,0.599566381016872,0.584087097427259,6.61238380410026,2.60380855306282,4.66810561333609,0.732148613320581,0.671714506600964,0.869773996009263,1.08034458541955,1.12402149273549,0.69452914186068,0.788573996289491,1.83396389687077,5.19842741470199,5.24222576871892,0.47577962508132,0.473610515479859,0.426286154284601,0.366534069440759,0.429056083082678,0.590708341141401,0.893100565828407,5.10347770373929,5.27942372016293,0.540533684297694,0.89714953228818,0.52533697334049,1.32511904305269,0.436250350990984,0.451797574602459,0.403271766714778,0.703864765250878,0.674186852599277,0.613053243241123,0.676979220618872,0.603216873702075,0.755536920619117,0.345292369164052,0.892628439794192,0.404436007676316,0.907911356483907,1.24432807839136,1.47848290776864,1.30302279498659,0.00558292352803205,0.394082676984937,0.692086760330578,0.360780608057266,0.988287543104201,1.87900867705561,0.89259625488482,0.39756356243458,0.89607326056987,0.536774234637594,0.37382899464291,0.46079270051267,0.481003791679749,0.494242391616237,0.516692242856172,0.49683742334254,0.197071664221876
0.947037900300622,0.599093543040136,0.739081608597355,0.579523061055018,0.741717300581753,0.741259219179286,0,0.215309686011777,0.582479706202018,0.656158708077274,0.608608566997558,7.3531638659832,3.30887216114271,5.40686159450861,0.849284646583837,0.0769194766912639,0.389424052110559,1.09435207891331,1.19877585170696,0.645364206937755,1.49672774156803,2.5144894529305,5.939429992449,5.98325376577229,0.461303953003871,0.342827026040812,0.646505102088935,0.577701053182511,0.548262912682118,0.179304320310907,0.465337977811535,5.84408593765503,6.02044996490222,0.468598160283065,0.52134571748026,0.452373782806819,1.39145229632631,0.628729465113193,0.497631291850441,0.486558511296384,0.0378603636919085,0.0712426404672688,0.306714933443697,1.12813284018847,0.139449765822389,0.0365886262015485,0.580638726047419,0.83750343470122,0.546653384541061,1.64043695473556,1.14679157270953,1.4119402465131,1.22658068723571,0.744580039460163,0.534299183326749,1.29749477607764,0.406547969483045,1.06895815458399,1.79859071840661,0.839107512523929,0.541358168335985,0.841123210186771,0.243770708591672,0.588247714407201,0.48289896626194,0.397741380283399,0.390443975853238,0.537417570202804,0.479235097793931,0.559799532269114
0.873120282063028,0.406624701126175,0.600946637581332,0.382821412486654,0.608905260644001,0.611550655334638,0.215309686011777,0,0.367736068701756,0.441812503255235,0.394184075141678,7.21002367654265,3.12402415750561,5.27173597085135,0.637070001326089,0.146848690771358,0.573903235545537,0.900473697831874,0.999412696516391,0.439183738758802,1.39572050398097,2.43408094244782,5.79531308566202,5.83891228817822,0.249463068340239,0.356055429677531,0.437080621067928,0.376950990929883,0.339361143782193,0.0685362001145455,0.642985419683584,5.70242344960099,5.87610703429346,0.253318770201258,0.690303941386552,0.237190507249048,1.19704992956629,0.418337193927266,0.287414723535542,0.28542891746757,0.186578620671732,0.155432804493325,0.0981361407289701,0.917278736525534,0.173075403671161,0.202993955082024,0.383531080490214,0.644184198910951,0.341168610628199,1.48034736146835,1.28366127391903,1.24020639908412,1.05227302571782,0.613630973195602,0.331117480182505,1.1002401560177,0.250977912799386,1.15803181493209,1.94608324527851,0.645600820600883,0.337199146790006,0.647965437904404,0.0791416607882637,0.385886057167791,0.272084334509004,0.189206364081691,0.424967392724619,0.322275486641177,0.265110352440347,0.462713139574681
0.896205597420499,0.254653694821501,0.542125024349836,0.226665140686989,0.560719718398028,0.569931603367291,0.582479706202018,0.367736068701756,0,0.0747080303404607,0.0276787364504781,6.99673127224001,2.83824739210725,5.07883802206984,0.274061981963976,0.513992105990613,0.928364673845596,0.581354202296074,0.663047186270027,0.127831647672133,1.32195467020072,2.36770871314184,5.58355295465822,5.62660019911357,0.155771862701627,0.615339099241902,0.165449732108939,0.20351047108872,0.144313116310475,0.419053828616437,0.991390350165123,5.49563724693376,5.66369031197267,0.116308089571683,1.03120187606407,0.136799023728204,0.868081956968585,0.147191364569997,0.146461417765412,0.200723476149373,0.554251952453289,0.522380124306213,0.277904310619892,0.579317508064709,0.519026415687638,0.566438777422492,0.224803974271783,0.346545703094863,0.169606987777968,1.27411284700282,1.57764878989828,0.96081002935453,0.774898618215797,0.568562801843629,0.184118769013104,0.8072987316617,0.342632628962718,1.39946841625472,2.24259077967019,0.347127989917827,0.178147648287328,0.350381243650796,0.367575477024653,0.196268012491105,0.149386660132186,0.215035544622721,0.684347396600728,0.0667668964328718,0.125597585227517,0.537477898706109
0.928618406916876,0.287602528310902,0.569586894065872,0.263961216233312,0.589460296256632,0.599566381016872,0.656158708077274,0.441812503255235,0.0747080303404607,0,0.0476409199211822,6.96345573288255,2.7900606842523,5.05108761279974,0.199895043480281,0.588288671206965,1.00291265440175,0.517735738380449,0.594117358679451,0.105696460291594,1.32950286204855,2.3713356098311,5.55124211084136,5.59414175673567,0.226169418678519,0.684703528529939,0.175064054938122,0.24112966457214,0.193533925189298,0.49373904374835,1.06561822996655,5.46450316812097,5.63118938168753,0.191015049980087,1.10492138762283,0.211269421126337,0.800023754100386,0.163346695563422,0.210201367444103,0.260894007479678,0.628387167660923,0.596714306960667,0.350528790977799,0.522225496579599,0.593652220386453,0.63934849904355,0.261774965452009,0.296334894867309,0.217358487607975,1.25121644401578,1.64586456440543,0.903972144764723,0.72025283242916,0.597570171300794,0.234417693377023,0.764235586752864,0.407303379682719,1.46134690550432,2.31033507812674,0.2965628911631,0.226892817092365,0.299981702684693,0.442117571055895,0.230643278144537,0.216223163792664,0.287910965406234,0.752875343042295,0.134956216966489,0.197193146712373,0.588489665501713
0.911651060861743,0.268938534398216,0.555466688172084,0.242339668801134,0.574545295561164,0.584087097427259,0.608608566997558,0.394184075141678,0.0276787364504781,0.0476409199211822,0,6.98866464628292,2.82404021891772,5.0728977786044,0.246447775349205,0.540647783017223,0.955910427461019,0.555431695663329,0.635979364956784,0.110474451147868,1.32883075858104,2.373384699023,5.57583987665094,5.61882992353339,0.182737786433219,0.642290216060496,0.169757697486557,0.219094561033871,0.163622663605095,0.446243399136234,1.01903549975514,5.48838502101681,5.65590411334831,0.143698543490058,1.05888059792751,0.164423996750304,0.841219275489601,0.153569910101421,0.171238388241192,0.224522033127444,0.580755869749028,0.549073685550498,0.303240939855701,0.560923598062303,0.54652434931574,0.592017045243738,0.240342414528843,0.323801783868045,0.188658109791681,1.26967479363965,1.60440011025171,0.93679591116261,0.751432693129773,0.582495179944439,0.204261964981809,0.794771291067908,0.368192710580556,1.42453795520902,2.26924635611702,0.324288962300226,0.197658628095213,0.32759690207623,0.395139525364899,0.210551850368176,0.175237937287898,0.242615313160823,0.711109217261333,0.0925380400413881,0.15283435187984,0.558911488499249
6.4442047640275,6.81943733333346,6.61664491912737,6.84821819857731,6.61248816490644,6.61238380410026,7.3531638659832,7.21002367654265,6.99673127224001,6.96345573288255,6.98866464628292,0,4.27835587766462,1.95955086256235,6.90247512122602,7.28406918646141,7.38265533036732,7.04094375479255,6.95437071186086,7.05948277813233,5.88428829185988,4.99403748529237,1.41476440399263,1.37126899370637,7.00550748617916,7.04985945365353,6.84268070561929,6.86179243570329,6.91964048901442,7.19966819330377,7.36642771904306,1.50932131425695,1.3340899776687,7.04853589190378,7.33421163255341,7.04623059263051,6.97747465905561,6.86363967299318,6.96764953575827,6.94406821665212,7.31597200111504,7.28656769617985,7.18387348016929,6.47738388849055,7.21432660831837,7.36789787014343,6.84830897161103,7.09901556224111,6.90567996873339,5.7338836059196,7.1499915328443,7.23710779674257,7.21226651670684,6.60924657926083,6.90803556872042,6.20474397469737,6.96305379979498,6.87393387656869,7.24375870636781,7.09727279159291,6.90526554113522,7.09945380418895,7.14141612942368,6.85794347838721,6.98264827145935,7.042678137307,7.03840659183019,6.98718407191117,7.0097967257743,6.79545682900297
2.57086478652709,2.71747131749138,2.59507318020119,2.7414381373225,2.59926805853162,2.60380855306282,3.30887216114271,3.12402415750561,2.83824739210725,2.7900606842523,2.82404021891772,4.27835587766462,0,2.52152210231846,2.69056115578325,3.23270957065435,3.46950819738814,2.78177587588594,2.68798821401235,2.87389945280528,2.10527010120568,1.89864276250066,2.90897061056127,2.94809133355198,2.88731187237972,3.07739111906264,2.7048880217311,2.74887848337361,2.79565503815998,3.13432052493321,3.48383716958792,2.84599642192975,2.98337022297624,2.91475391094883,3.47637626255235,2.91876432222389,2.70028221266745,2.72572858586595,2.84768039729061,2.83941496278502,3.27131953843775,3.2377111211414,3.07223330878916,2.27347297120606,3.18131615008059,3.31264924208592,2.74082129545944,2.87176841361581,2.78819233565808,1.71036277180209,3.5879911772097,2.95895543436337,2.94019751395403,2.59915401070169,2.795650382891,2.03280782247459,2.90258495863814,3.2689030125144,4.01798456577979,2.86986216319995,2.79057659010932,2.87158537018212,3.07026423481726,2.74130046088529,2.86350152795077,2.93831339098414,3.0931228646182,2.84563555918593,2.88302403244099,2.80087581161064
4.48902867309451,4.88873388655082,4.67409786305566,4.91823475960616,4.66882972873295,4.66810561333609,5.40686159450861,5.27173597085135,5.07883802206984,5.05108761279974,5.0728977786044,1.95955086256235,2.52152210231846,0,5.00766840314725,5.33932526405876,5.42494825664809,5.18000154950666,5.10435770187206,5.15050574163034,3.92856132829782,3.04016850325033,0.592792070529391,0.635342232168023,5.07629151418246,5.09770649519634,4.92059503514658,4.93306105664486,4.99289104550934,5.25783519706079,5.40769665501096,0.47511793912724,0.669300844881899,5.1227637231907,5.3749903554885,5.1188359868498,5.15446652905183,4.94130935233946,5.03931389979331,5.01244584195102,5.37000951994437,5.34143814026976,5.25114584987255,4.58520680401612,5.2675934596934,5.4230497048531,4.9184857072445,5.21033406411316,4.97749600274762,3.80648397530682,5.19987789008084,5.41901089300535,5.36974578118706,4.66520450503468,4.97860716873507,4.30417915881057,5.02270522697878,4.91888375205287,5.33288620371532,5.20871748439632,4.97641483163367,5.21116081577907,5.20110674211661,4.93015274753865,5.05393262365527,5.10986376134686,5.08411000632641,5.06429600606575,5.08265614719679,4.84759674159052
1.05815090368901,0.445329506531099,0.699244653460832,0.429754242816695,0.720729133596758,0.732148613320581,0.849284646583837,0.637070001326089,0.274061981963976,0.199895043480281,0.246447775349205,6.90247512122602,2.69056115578325,5.00766840314725,0,0.783918574545025,1.20229870160514,0.348392764002895,0.405636132903403,0.215117996963983,1.39596584906838,2.41952467086225,5.49427648296609,5.5367090765928,0.425027617208949,0.880901919074421,0.321425302608919,0.409672161424083,0.378436106524099,0.691723604932503,1.26542871287755,5.41099137598142,5.57359692392643,0.389994488495686,1.30479409838059,0.410860418122087,0.612114915839021,0.320905290720698,0.40529427220698,0.451635809492849,0.823263382874714,0.792488188056438,0.542584192322912,0.425110791969867,0.792840043912597,0.830062319518886,0.427380957695613,0.209127262299976,0.398923912624891,1.23853711252543,1.83928651989108,0.746334886320522,0.573021181448345,0.729026188281115,0.417152303331135,0.70382555041756,0.599675826831625,1.64441123078954,2.50263799199396,0.207890856864122,0.408656525905506,0.210886522417963,0.641568340592189,0.396603046465818,0.413186681699216,0.4876571784016,0.947905465798012,0.333987352644295,0.396700677224614,0.759103999986203
0.891071127607413,0.522176572640344,0.668032164114193,0.502708041715732,0.671611114657793,0.671714506600964,0.0769194766912639,0.146848690771358,0.513992105990613,0.588288671206965,0.540647783017223,7.28406918646141,3.23270957065435,5.33932526405876,0.783918574545025,0,0.43258244690827,1.04160516934707,1.14293306508118,0.584651718927136,1.43550852551282,2.45960214864074,5.8700311022778,5.91381208295997,0.387296755629735,0.303374939541713,0.571188038216252,0.501129864604775,0.472995027897714,0.102882745135758,0.504599479258682,5.77519022062987,5.95101095661968,0.398748804772462,0.555771953543271,0.381323042908026,1.33865967464306,0.553729934118942,0.422883323363002,0.410176519011909,0.041595687965992,0.00883674649462427,0.243139968335761,1.05286294464004,0.0839101525619399,0.0838296820281946,0.503839858927495,0.784670947548612,0.470690927717409,1.56721696760295,1.16708906386265,1.37087159994429,1.18402566685896,0.674824280307909,0.458040234022128,1.22057668839884,0.331035486572858,1.06811416860218,1.82485865563623,0.786177860103714,0.465210463931658,0.788384662373432,0.167054952044416,0.511810451757995,0.408403887028234,0.322955808459618,0.360515124084091,0.466013725352697,0.406550245914922,0.495333364420075
0.944685211871519,0.86229605629657,0.882846524479889,0.853662347937179,0.875634053682039,0.869773996009263,0.389424052110559,0.573903235545537,0.928364673845596,1.00291265440175,0.955910427461019,7.38265533036732,3.46950819738814,5.42494825664809,1.20229870160514,0.43258244690827,0,1.47366934520596,1.57329801547408,1.0122960030931,1.50032284616032,2.44593119965396,5.97625843718285,6.02044422545112,0.78360538272234,0.401207851245195,0.947017290522684,0.860777098302507,0.854381678866588,0.512722275631991,0.0788364076693527,5.87546088140616,6.05749560164639,0.812305037054522,0.142019650530773,0.791643414202867,1.7705511176108,0.933695233434259,0.811866144757222,0.780915314927044,0.400482544731677,0.423768637678499,0.672032807499477,1.4143883151515,0.409525108185095,0.42228359160034,0.855501754340605,1.216888380475,0.843893592943144,1.76297786310772,0.780061566247389,1.80061454273112,1.61463308397353,0.874745920133131,0.827394224575429,1.52885496418647,0.650677686975196,0.767950900009392,1.41776506840807,1.21836790440422,0.835952183678885,1.2206236237968,0.560797027452751,0.873975166827401,0.800180182058293,0.718306400610451,0.376562000149095,0.871858871192068,0.809099415284685,0.674460239695506
1.40537425374607,0.790205452917696,1.04731003000627,0.772079507625686,1.06886260522988,1.08034458541955,1.09435207891331,0.900473697831874,0.581354202296074,0.517735738380449,0.555431695663329,7.04094375479255,2.78177587588594,5.18000154950666,0.348392764002895,1.04160516934707,1.47366934520596,0,0.120775075489134,0.46994026476975,1.71416156085076,2.71540110025331,5.64345770238277,5.68498566548421,0.736473492691953,1.19471571737176,0.666630893539855,0.750736352364109,0.710470090670153,0.964535893325422,1.54345900439957,5.5660489378938,5.72149023779663,0.685192044793824,1.58991809027393,0.708545131006229,0.297159787343644,0.663612588283581,0.726451206358273,0.77845724722835,1.0761893560982,1.05044115264222,0.802480039620663,0.643055719011085,1.07053471569419,1.06763465835918,0.769740172570135,0.257012373974508,0.733415782151329,1.48976948736991,2.15734860719147,0.398532563315923,0.235181230701769,1.07715650461676,0.751020977491455,0.928111264071331,0.923607399093478,1.97907051990241,2.82261906092866,0.255469856796617,0.74310868154192,0.253339749890464,0.926785997943525,0.738407491684974,0.730606871936101,0.791096453578119,1.26452149572707,0.647860971930117,0.705757163027316,1.1015860902049
1.442828274665,0.850019322615431,1.0903101459081,0.835277580718206,1.11215760105094,1.12402149273549,1.19877585170696,0.999412696516391,0.663047186270027,0.594117358679451,0.635979364956784,6.95437071186086,2.68798821401235,5.10435770187206,0.405636132903403,1.14293306508118,1.57329801547408,0.120775075489134,0,0.56212518398487,1.71466920391578,2.69663452128489,5.56064931289694,5.60189573936428,0.818715163047289,1.27825393084845,0.726354463205326,0.815305818580461,0.78211703098935,1.06154609426451,1.6413637863389,5.4849550626507,5.63826782717264,0.772741799077983,1.68572528815308,0.795587619855744,0.206594652241686,0.726493842390115,0.804257250930511,0.85360468117076,1.17881290079985,1.15175998661648,0.901303854230031,0.616608672159461,1.16683621523444,1.17341551928748,0.832901896432935,0.363888842539424,0.803491349204517,1.45443150113836,2.23996578259452,0.384710387698523,0.268803112266947,1.12037918930508,0.821597151043454,0.891361154615443,1.00102601733055,2.04994450719903,2.90443205977982,0.362110348212813,0.813244523067922,0.360526068300882,1.01994809073752,0.802208728693655,0.810209706149653,0.876985037341014,1.3468434442559,0.728118190620019,0.788640948087497,1.16423747802693
1.02210398233417,0.379412564987836,0.665781739798813,0.352647889603515,0.68494665250891,0.69452914186068,0.645364206937755,0.439183738758802,0.127831647672133,0.105696460291594,0.110474451147868,7.05948277813233,2.87389945280528,5.15050574163034,0.215117996963983,0.584651718927136,1.0122960030931,0.46994026476975,0.56212518398487,0,1.43402572068018,2.47662492511238,5.64801047483154,5.69081289181478,0.272713063733895,0.726198173422859,0.27623059774932,0.329401444219247,0.27202342672777,0.499832467056798,1.07952236951612,5.56200166035136,5.72783004278407,0.216266920594024,1.12360384385364,0.239799403064276,0.76324187276039,0.261835261344416,0.271165601582171,0.326394501042749,0.622215159176062,0.593417395485027,0.341583530412533,0.600731807599114,0.604812292558786,0.623472570870448,0.350676823845432,0.223636516893477,0.297290131568554,1.35369218567582,1.6883178579229,0.839198232262749,0.652032237951484,0.692910780506162,0.311950406676536,0.856166195462514,0.463184385598183,1.51960908096746,2.35366542156135,0.224470859555708,0.305929119634851,0.227539001899483,0.458111270585675,0.321017176886178,0.271496661448473,0.322597754959403,0.796566964546469,0.191726487001063,0.241813047372137,0.6647478570112
0.560597088924375,1.07744893153546,0.805530683049226,1.10834259325528,0.79328061772897,0.788573996289491,1.49672774156803,1.39572050398097,1.32195467020072,1.32950286204855,1.32883075858104,5.88428829185988,2.10527010120568,3.92856132829782,1.39596584906838,1.43550852551282,1.50032284616032,1.71416156085076,1.71466920391578,1.43402572068018,0,1.04808381093889,4.4763041400229,4.52046667992293,1.25640458530956,1.17325923048087,1.15912721408195,1.12924107957922,1.19465242497224,1.36708317190006,1.48959349023974,4.37616925077188,4.55754043570022,1.31765053638896,1.46386081392154,1.30531862019774,1.88514031365164,1.17557538105902,1.22748938785728,1.18438769164847,1.4614791325911,1.43620977165648,1.40162705667791,1.11094270862936,1.35786920389682,1.51751483023065,1.10954357532499,1.59357040369376,1.1724000818743,0.530461575510807,1.48287885800695,2.09839734212928,1.94932915787187,0.787385482588593,1.16610558038386,0.893876085652738,1.14699742399733,1.16379005826041,1.94929086677718,1.59290679689422,1.16750716381174,1.59629599591721,1.31862383290345,1.13235909751646,1.23868956135255,1.26825832039579,1.15607713124092,1.28079497322144,1.27362209117478,0.941044702032039
1.56853281825206,2.12531061036348,1.85242812994892,2.15624595423434,1.83932560762179,1.83396389687077,2.5144894529305,2.43408094244782,2.36770871314184,2.3713356098311,2.373384699023,4.99403748529237,1.89864276250066,3.04016850325033,2.41952467086225,2.45960214864074,2.44593119965396,2.71540110025331,2.69663452128489,2.47662492511238,1.04808381093889,0,3.61764018610719,3.66179162764232,2.30435272180314,2.17713285197106,2.20368587124618,2.17699044144383,2.24240385717396,2.40003529313701,2.41610755426949,3.50781912491064,3.69792563292732,2.36573434653159,2.37526847621542,2.35333298867886,2.84327395571894,2.22079118977198,2.27557317342755,2.23223761877069,2.48132975466041,2.45922817637273,2.44613164138237,2.08005703905865,2.37855056460805,2.53890638200166,2.15741980406805,2.62345242261193,2.22032161179874,1.26504995307163,2.16041844365241,3.07981386367525,2.94860063191493,1.83310930619446,2.21416529788514,1.81320599862102,2.18865109310246,1.87990496134167,2.364686362293,2.6225989896871,2.21551184763158,2.62589293200413,2.35577329661949,2.17983466460785,2.28675095669721,2.31478304127211,2.14615042410676,2.32820485712594,2.32170547463529,1.97295370059762
5.03523439569441,5.40478571369976,5.20240129513468,5.43361013187141,5.19842028357791,5.19842741470199,5.939429992449,5.79531308566202,5.58355295465822,5.55124211084136,5.57583987665094,1.41476440399263,2.90897061056127,0.592792070529391,5.49427648296609,5.8700311022778,5.97625843718285,5.64345770238277,5.56064931289694,5.64801047483154,4.4763041400229,3.61764018610719,0,0.0442971290021155,5.59097181043018,5.63837716458994,5.42883427590247,5.44726963242363,5.50529325027679,5.78522339902855,5.96233263298693,0.121538995029304,0.0812373397786824,5.63431378862033,5.93199184835976,5.63184964496827,5.5942099624147,5.44976849936684,5.55317438715524,5.52938481565811,5.90217117817206,5.87260173667493,5.7691636865432,5.06944840586305,5.80073366493318,5.95386029762131,5.43371065131453,5.69270249228863,5.49120621116649,4.31925637799331,5.77799094431696,5.85645099466275,5.82183166091269,5.19524734559165,5.49347089127618,4.79447213418053,5.54849778558432,5.49264833830353,5.92330489353866,5.69099420833658,5.49074091845789,5.69325308198922,5.72683418618661,5.44349294582729,5.56814603845343,5.62795605045629,5.62832638279853,5.57328003229571,5.5954317397171,5.38231073441105
